Number of Particles,Frame Time,Update Time
1149,0.095596,0.091686
1149,0.095897,0.091467
1149,0.095645,0.091308
1149,0.095507,0.091403
1149,0.095565,0.096727
1149,0.100947,0.093205
1149,0.09742,0.090356
1149,0.094581,0.090769
1149,0.094925,0.091107
1149,0.095295,0.092686
1149,0.097087,0.092418
1149,0.096624,0.091852
1149,0.096147,0.090556
1149,0.094722,0.090947
1149,0.095281,0.091407
1149,0.09592,0.093069
1149,0.097276,0.091415
1149,0.095597,0.0915
1149,0.095712,0.090086
1149,0.094332,0.08945
1149,0.093627,0.092106
1149,0.096298,0.091113
1149,0.095312,0.091433
1150,0.0956,0.091725
1150,0.095921,0.090965
1150,0.095119,0.097713
1150,0.101942,0.090395
1150,0.09476,0.10794
1150,0.112379,0.102544
1151,0.106849,0.089826
1151,0.094052,0.090169
1151,0.094425,0.090232
1151,0.094417,0.092381
1151,0.096714,0.092178
1151,0.096464,0.092852
1152,0.097071,0.095486
1152,0.099783,0.090142
1152,0.094304,0.096867
1152,0.101072,0.091463
1152,0.095649,0.091724
1152,0.095878,0.091285
1152,0.095518,0.091746
1152,0.09593,0.091515
1152,0.095739,0.091111
1152,0.095382,0.090734
1153,0.094966,0.092098
1153,0.096678,0.091124
1153,0.095326,0.091629
1153,0.095813,0.091334
1153,0.095614,0.090404
1154,0.094609,0.091446
1154,0.095664,0.092037
1154,0.096311,0.0913
1154,0.095535,0.092778
1154,0.0971,0.090809
1155,0.095017,0.092308
1156,0.096521,0.09728
1156,0.10157,0.091934
1156,0.096101,0.091429
1157,0.09564,0.092349
1157,0.096537,0.091437
1158,0.09563,0.091899
1159,0.096109,0.092793
1160,0.097011,0.093318
1160,0.097524,0.092394
1160,0.096574,0.09199
1160,0.096212,0.095423
1160,0.099985,0.091833
1160,0.096037,0.0919
1160,0.096098,0.092042
1160,0.096275,0.093169
1160,0.097375,0.091494
1160,0.095727,0.094518
1161,0.098729,0.091661
1161,0.095841,0.092496
1161,0.096731,0.091037
1161,0.095254,0.093263
1161,0.097801,0.094238
1161,0.098452,0.092765
1161,0.096965,0.091888
1161,0.09608,0.092628
1162,0.096862,0.091738
1162,0.095942,0.091103
1162,0.09532,0.092816
1162,0.09702,0.092696
1162,0.096914,0.093437
1163,0.097682,0.09249
1163,0.096883,0.097627
1163,0.101876,0.089848
1164,0.094084,0.089621
1164,0.094018,0.092416
1164,0.096663,0.092666
1164,0.096895,0.091218
1164,0.09545,0.101835
1165,0.106103,0.093294
1165,0.097539,0.092187
1165,0.096432,0.093579
1166,0.097811,0.097655
1166,0.101959,0.093701
1166,0.09793,0.092691
1166,0.097105,0.091131
1166,0.095468,0.092664
1166,0.096978,0.090665
1166,0.094944,0.0944
1167,0.098799,0.093264
1167,0.097508,0.093175
1167,0.097409,0.093261
1167,0.097522,0.093355
1167,0.097958,0.092096
1168,0.096344,0.092597
1168,0.096861,0.091992
1168,0.096296,0.091331
1169,0.095675,0.093324
1170,0.097634,0.09468
1170,0.098909,0.091802
1170,0.096067,0.092877
1170,0.097181,0.093939
1170,0.098185,0.094328
1170,0.098758,0.092178
1170,0.096444,0.094222
1170,0.098469,0.093925
1171,0.098185,0.095576
1172,0.100081,0.102372
1172,0.106868,0.100485
1172,0.104842,0.103232
1172,0.107804,0.100742
1172,0.105104,0.102607
1172,0.107024,0.10038
1172,0.105241,0.100038
1172,0.104567,0.103171
1172,0.10783,0.093672
1172,0.098036,0.09332
1172,0.097595,0.093896
1172,0.098162,0.100284
1173,0.10465,0.095207
1173,0.099441,0.093636
1173,0.097995,0.094185
1173,0.098648,0.099129
1173,0.103489,0.095069
1173,0.09934,0.093551
1173,0.097799,0.093384
1173,0.097645,0.095186
1173,0.099419,0.094627
1173,0.098902,0.094451
1173,0.098714,0.093339
1173,0.097593,0.09392
1173,0.098173,0.093814
1173,0.098076,0.095458
1173,0.10005,0.094939
1173,0.099244,0.089829
1173,0.094116,0.092953
1174,0.097193,0.093236
1174,0.097513,0.091416
1175,0.095705,0.095187
1176,0.099438,0.094354
1176,0.098606,0.09385
1176,0.098174,0.094156
1176,0.098446,0.094174
1176,0.098616,0.093814
1177,0.098084,0.093594
1177,0.097864,0.093344
1177,0.09765,0.093669
1177,0.098061,0.091924
1178,0.096268,0.093116
1178,0.097375,0.094023
1178,0.098282,0.095118
1178,0.099374,0.093895
1178,0.09829,0.093652
1179,0.098096,0.098377
1180,0.10267,0.093564
1180,0.09785,0.094584
1180,0.098919,0.091946
1180,0.096218,0.094246
1180,0.098514,0.094052
1180,0.098399,0.094729
1180,0.099011,0.09476
1181,0.099029,0.094826
1181,0.099113,0.094578
1181,0.098854,0.09903
1181,0.103348,0.094436
1181,0.098856,0.092644
1181,0.097078,0.093532
1181,0.097781,0.094606
1181,0.098893,0.094495
1182,0.098771,0.094563
1182,0.098862,0.094556
1182,0.098977,0.0933
1182,0.097588,0.094774
1183,0.099072,0.099016
1183,0.103313,0.094335
1183,0.09866,0.091622
1183,0.095911,0.094193
1184,0.09849,0.093624
1184,0.097897,0.09336
1184,0.097672,0.094779
1184,0.09906,0.094251
1184,0.098562,0.094567
1184,0.098887,0.093853
1185,0.098193,0.100403
1185,0.104851,0.094121
1185,0.098591,0.092652
1185,0.097019,0.093857
1185,0.098155,0.094356
1185,0.098652,0.094292
1186,0.09859,0.094301
1186,0.098603,0.094902
1186,0.099228,0.092647
1186,0.096931,0.094721
1186,0.099017,0.095274
1187,0.099871,0.094925
1188,0.099279,0.094297
1188,0.09867,0.09225
1188,0.09654,0.094439
1188,0.098747,0.09368
1188,0.097983,0.095556
1188,0.099864,0.095124
1188,0.099424,0.094678
1188,0.099105,0.097091
1188,0.101437,0.095881
1188,0.100488,0.09584
1188,0.100139,0.093495
1188,0.097806,0.094552
1188,0.098873,0.09456
1188,0.09886,0.095143
1188,0.099476,0.093071
1188,0.097373,0.095528
1188,0.09982,0.094532
1188,0.098832,0.094816
1188,0.09915,0.095657
1188,0.100195,0.095364
1188,0.099669,0.094927
1188,0.099263,0.095009
1188,0.099381,0.094665
1189,0.099005,0.093369
1189,0.097686,0.094872
1189,0.099206,0.097263
1189,0.101638,0.092926
1189,0.097265,0.09342
1189,0.097745,0.0957
1189,0.100216,0.095714
1190,0.100142,0.095855
1190,0.100173,0.095001
1190,0.099322,0.096321
1191,0.100676,0.094781
1191,0.099144,0.094594
1191,0.098883,0.094996
1191,0.0993,0.094171
1191,0.098514,0.094218
1191,0.098534,0.094669
1191,0.099226,0.097285
1191,0.101768,0.094839
1191,0.099148,0.095037
1191,0.099344,0.095459
1191,0.099779,0.095486
1191,0.0998,0.09373
1191,0.098082,0.097155
1191,0.10147,0.09464
1191,0.098963,0.096171
1191,0.100522,0.095227
1191,0.099914,0.097926
1192,0.102226,0.093789
1193,0.098106,0.095314
1193,0.099671,0.095043
1193,0.099388,0.095062
1193,0.099352,0.094606
1193,0.098927,0.095531
1193,0.099857,0.095431
1193,0.099758,0.095075
1193,0.099373,0.095139
1193,0.09968,0.097872
1194,0.102201,0.09465
1194,0.098977,0.092504
1195,0.096819,0.095072
1195,0.099473,0.095195
1195,0.099508,0.094303
1196,0.098645,0.097269
1196,0.10164,0.094877
1197,0.099171,0.094718
1197,0.09905,0.096121
1197,0.10049,0.100658
1198,0.104991,0.09449
1198,0.098825,0.094186
1198,0.098626,0.096009
1198,0.100331,0.094624
1198,0.098958,0.095099
1199,0.099493,0.096712
1199,0.101064,0.095863
1199,0.100219,0.096454
1199,0.100799,0.095797
1199,0.100196,0.097918
1199,0.102231,0.095736
1199,0.100081,0.095775
1199,0.100129,0.094821
1199,0.099157,0.094899
1199,0.099229,0.095047
1199,0.099353,0.097028
1199,0.101407,0.09268
1199,0.097039,0.09587
1199,0.100194,0.096516
1199,0.101159,0.099507
1199,0.103911,0.096214
1199,0.100532,0.0959
1199,0.100323,0.095572
1199,0.09991,0.09593
1199,0.100238,0.095101
1199,0.099465,0.09644
1199,0.100772,0.094805
1199,0.099176,0.095782
1199,0.100115,0.09625
1199,0.100779,0.097066
1199,0.101434,0.095828
1199,0.100163,0.095776
1200,0.1001,0.094695
1200,0.099018,0.095765
1200,0.100119,0.096026
1200,0.100368,0.09528
1200,0.099642,0.096353
1200,0.100726,0.095481
1200,0.099871,0.096528
1201,0.101074,0.097523
1201,0.101863,0.096076
1201,0.10042,0.095897
1201,0.100376,0.095934
1201,0.100262,0.096107
1201,0.100469,0.095843
1202,0.100212,0.09629
1202,0.100768,0.094215
1202,0.098552,0.097191
1202,0.101542,0.09566
1202,0.100429,0.096819
1202,0.101184,0.095799
1202,0.100148,0.095579
1202,0.099923,0.095973
1202,0.100326,0.092803
1202,0.097156,0.095376
1202,0.099701,0.096689
1203,0.101061,0.09547
1203,0.099965,0.096343
1204,0.100685,0.096988
1204,0.101639,0.098273
1205,0.102631,0.094841
1206,0.099207,0.096697
1206,0.101073,0.094736
1206,0.09912,0.095185
1206,0.09959,0.096471
1206,0.100845,0.096081
1206,0.10055,0.096297
1206,0.100652,0.09713
1206,0.101481,0.097646
1206,0.102314,0.096765
1206,0.101156,0.09566
1206,0.100001,0.095861
1206,0.10022,0.093085
1206,0.097428,0.09563
1207,0.099989,0.095867
1207,0.100205,0.097213
1207,0.101585,0.094353
1207,0.098716,0.096183
1207,0.10055,0.097653
1208,0.102363,0.096877
1208,0.101248,0.096242
1208,0.100605,0.096193
1208,0.100685,0.092988
1208,0.09742,0.096452
1208,0.10078,0.095885
1208,0.100239,0.096341
1209,0.100834,0.09632
1209,0.10076,0.096264
1209,0.100638,0.097372
1209,0.10206,0.096615
1209,0.101005,0.095561
1209,0.099998,0.096546
1210,0.10093,0.09559
1211,0.099969,0.096846
1211,0.101298,0.097252
1211,0.101669,0.098133
1211,0.102509,0.09584
1211,0.10022,0.096849
1211,0.10126,0.097999
1212,0.102648,0.097277
1212,0.101643,0.093791
1212,0.098155,0.09333
1212,0.097718,0.096571
1212,0.100923,0.098783
1212,0.103153,0.096874
1212,0.101274,0.097106
1212,0.101682,0.093797
1212,0.098136,0.094993
1212,0.099383,0.101475
1212,0.106201,0.097009
1212,0.10142,0.098185
1212,0.102602,0.09664
1212,0.101005,0.094462
1212,0.098868,0.097027
1212,0.101409,0.096561
1212,0.100981,0.096588
1212,0.100951,0.096493
1212,0.10091,0.096247
1212,0.100654,0.104055
1212,0.10851,0.096117
1212,0.100485,0.096091
1212,0.100434,0.094987
1213,0.09938,0.09712
1214,0.10152,0.093797
1214,0.098224,0.097023
1214,0.101426,0.096917
1214,0.101331,0.097444
1214,0.10185,0.097939
1214,0.102316,0.101239
1215,0.105629,0.097103
1215,0.101477,0.095653
1215,0.100094,0.096676
1215,0.101124,0.09741
1215,0.101796,0.097511
1216,0.101903,0.096682
1216,0.101069,0.09737
1217,0.101807,0.097127
1217,0.101519,0.099129
1217,0.103509,0.101794
1217,0.106186,0.096895
1217,0.101259,0.09662
1217,0.101036,0.096495
1217,0.100914,0.097346
1217,0.101818,0.096531
1217,0.100901,0.098074
1217,0.102491,0.09714
1217,0.101549,0.097222
1217,0.101608,0.098535
1218,0.103379,0.098722
1218,0.103118,0.096114
1218,0.1005,0.096893
1218,0.101334,0.096338
1218,0.100729,0.096231
1218,0.100603,0.098202
1218,0.102618,0.098021
1218,0.102464,0.09976
1218,0.104147,0.095051
1218,0.099482,0.097998
1218,0.102692,0.097459
1218,0.101833,0.097046
1218,0.101456,0.095697
1219,0.100136,0.096347
1219,0.100791,0.098195
1219,0.102598,0.09703
1219,0.101439,0.094107
1219,0.098534,0.097999
1219,0.102436,0.097375
1219,0.101769,0.101761
1220,0.106192,0.096668
1221,0.101085,0.096299
1221,0.10069,0.096329
1221,0.100873,0.097569
1221,0.102009,0.097398
1221,0.10178,0.096816
1221,0.101305,0.098173
1221,0.102595,0.096864
1222,0.101287,0.097783
1222,0.102215,0.102833
1223,0.107251,0.097484
1223,0.101916,0.097005
1223,0.101528,0.098059
1223,0.102468,0.097321
1223,0.101728,0.097389
1223,0.101795,0.097571
1223,0.102005,0.097518
1223,0.101964,0.098107
1223,0.102534,0.098309
1223,0.102716,0.097224
1223,0.101654,0.097819
1224,0.102233,0.097277
1224,0.101803,0.095625
1224,0.100042,0.09989
1224,0.104336,0.098046
1224,0.102424,0.097721
1224,0.102133,0.097403
1224,0.10179,0.097561
1224,0.102017,0.09843
1224,0.103202,0.097107
1224,0.101536,0.098042
1224,0.10249,0.097625
1224,0.10203,0.098125
1224,0.102567,0.097801
1224,0.102395,0.097977
1225,0.102412,0.097283
1225,0.101775,0.097747
1226,0.102178,0.095063
1227,0.09951,0.10022
1227,0.105379,0.099448
1227,0.103889,0.098364
1227,0.102883,0.095721
1228,0.100183,0.097641
1228,0.102049,0.09723
1228,0.101679,0.094777
1228,0.09917,0.09817
1228,0.102626,0.097847
1229,0.102262,0.09644
1230,0.10094,0.102473
1230,0.106939,0.09871
1230,0.103165,0.098144
1230,0.10255,0.098515
1230,0.102961,0.097526
1230,0.101959,0.098288
1231,0.102718,0.098109
1231,0.102559,0.098628
1231,0.103086,0.098051
1231,0.102493,0.098343
1231,0.10282,0.099417
1231,0.103946,0.099492
1231,0.103922,0.098522
1231,0.10295,0.099944
1232,0.104398,0.097841
1232,0.102395,0.098858
1232,0.103292,0.096437
1232,0.100844,0.099272
1232,0.103716,0.096017
1232,0.100438,0.099808
1232,0.104522,0.100271
1232,0.104714,0.09846
1232,0.102879,0.098578
1232,0.102991,0.098412
1233,0.102887,0.099663
1233,0.104124,0.098422
1233,0.102873,0.098736
1234,0.10318,0.09966
1234,0.104125,0.098908
1234,0.10332,0.09929
1234,0.104021,0.098855
1234,0.10333,0.097638
1235,0.102068,0.097373
1235,0.101823,0.099073
1235,0.103536,0.098298
1235,0.10275,0.099189
1235,0.10377,0.099397
1235,0.103838,0.099757
1235,0.104237,0.098482
1235,0.102947,0.104843
1235,0.109327,0.09738
1236,0.101837,0.096263
1236,0.100717,0.098265
1236,0.102738,0.097652
1236,0.102109,0.097985
1236,0.102455,0.099057
1236,0.103514,0.098492
1236,0.102918,0.098622
1236,0.103093,0.098168
1236,0.102795,0.100674
1236,0.10521,0.099155
1236,0.103584,0.098177
1236,0.102662,0.098933
1236,0.103384,0.099176
1237,0.103709,0.097914
1237,0.102425,0.100123
1237,0.104642,0.099622
1237,0.104058,0.098802
1237,0.103282,0.101155
1237,0.105891,0.09856
1237,0.103027,0.098614
1237,0.103072,0.098312
1237,0.10285,0.098419
1238,0.102879,0.098713
1238,0.103149,0.098478
1238,0.102975,0.09859
1238,0.103114,0.099713
1238,0.104169,0.098771
1238,0.103249,0.105051
1238,0.109547,0.096392
1239,0.100838,0.098131
1240,0.102652,0.099284
1240,0.103771,0.097611
1240,0.102087,0.099425
1240,0.10386,0.09727
1240,0.10175,0.100617
1240,0.105074,0.099472
1240,0.103918,0.099486
1240,0.10416,0.101184
1240,0.105703,0.09732
1240,0.101785,0.098615
1240,0.103088,0.099036
1240,0.10351,0.098581
1240,0.103039,0.099244
1240,0.10375,0.098884
1240,0.103346,0.099008
1240,0.103511,0.097898
1240,0.1024,0.102197
1241,0.106808,0.097659
1241,0.10213,0.098822
1241,0.103282,0.098729
1242,0.103224,0.098977
1242,0.103423,0.100326
1243,0.104834,0.098729
1243,0.103193,0.098288
1244,0.102774,0.099616
1244,0.104084,0.10032
1244,0.10485,0.10414
1244,0.108644,0.098348
1244,0.102868,0.09578
1245,0.100243,0.09951
1245,0.104089,0.099687
1245,0.104176,0.098824
1245,0.103376,0.099587
1246,0.104099,0.099377
1247,0.103923,0.097787
1248,0.102305,0.10038
1248,0.1052,0.099474
1248,0.104045,0.099138
1248,0.103664,0.099142
1248,0.103639,0.098764
1248,0.103483,0.099105
1248,0.104093,0.119957
1248,0.124684,0.113705
1248,0.118581,0.116209
1248,0.121135,0.111616
1248,0.116602,0.102809
1248,0.107331,0.100077
1248,0.104636,0.09939
1249,0.103882,0.098281
1250,0.102818,0.099301
1250,0.103793,0.100187
1250,0.10468,0.100256
1250,0.104914,0.098942
1251,0.103432,0.099212
1252,0.10387,0.104707
1252,0.10921,0.099792
1252,0.104302,0.09735
1253,0.101856,0.099297
1253,0.103841,0.099779
1253,0.104307,0.099339
1253,0.103823,0.100708
1254,0.105273,0.100346
1254,0.104861,0.100137
1255,0.104671,0.097632
1255,0.102233,0.10357
1255,0.108122,0.099627
1255,0.10419,0.098922
1255,0.10342,0.099355
1255,0.103908,0.09948
1256,0.103995,0.099325
1256,0.103865,0.09976
1256,0.104412,0.100426
1256,0.105129,0.100932
1256,0.105424,0.101054
1257,0.105574,0.099148
1257,0.103684,0.100291
1258,0.10479,0.099608
1258,0.104134,0.1
1258,0.104524,0.10051
1258,0.105069,0.097662
1258,0.102191,0.100989
1258,0.105586,0.098722
1258,0.103265,0.101323
1258,0.105877,0.104664
1258,0.109383,0.115238
1258,0.120639,0.118474
1258,0.123446,0.116341
1258,0.121257,0.114756
1258,0.11977,0.113418
1258,0.118156,0.112778
1258,0.117464,0.126068
1258,0.130771,0.11162
1259,0.116345,0.11529
1259,0.119959,0.116091
1259,0.120992,0.115985
1259,0.120694,0.112563
1259,0.11734,0.117567
1259,0.12224,0.117576
1259,0.122204,0.100753
1259,0.105463,0.09971
1259,0.104297,0.105624
1259,0.110183,0.099158
1259,0.103721,0.1005
1259,0.104998,0.102993
1259,0.107562,0.099919
1260,0.104506,0.102956
1260,0.107523,0.100933
1260,0.105436,0.101586
1261,0.106121,0.103411
1262,0.107944,0.107559
1262,0.112076,0.100143
1262,0.104683,0.098989
1262,0.103543,0.101118
1262,0.105753,0.099682
1262,0.104325,0.098976
1262,0.103491,0.100876
1262,0.105436,0.101396
1263,0.105942,0.100929
1264,0.105451,0.102503
1264,0.107407,0.101069
1265,0.10564,0.100504
1265,0.105033,0.100125
1265,0.104747,0.10105
1265,0.105588,0.100939
1265,0.10549,0.101036
1265,0.105677,0.101116
1265,0.105666,0.10092
1265,0.105502,0.10176
1266,0.106382,0.106861
1267,0.111421,0.099341
1267,0.103967,0.100767
1267,0.105374,0.100649
1267,0.105308,0.100606
1267,0.105156,0.099347
1267,0.103919,0.101033
1267,0.105586,0.101263
1267,0.105832,0.100926
1267,0.105492,0.103276
1268,0.107905,0.104301
1268,0.108861,0.100273
1268,0.104875,0.102075
1268,0.106645,0.101985
1268,0.10654,0.101464
1268,0.106113,0.101856
1268,0.106374,0.100715
1268,0.105292,0.101229
1268,0.105933,0.100671
1268,0.105268,0.104968
1269,0.109532,0.101763
1269,0.10642,0.099217
1269,0.103798,0.101145
1269,0.105692,0.10071
1269,0.105358,0.101836
1270,0.106427,0.103177
1270,0.10772,0.107762
1270,0.112333,0.102349
1270,0.106942,0.10432
1270,0.108984,0.099439
1270,0.104016,0.100918
1271,0.105478,0.102125
1272,0.106752,0.102055
1272,0.106669,0.101332
1272,0.105892,0.101963
1272,0.106531,0.100157
1272,0.104768,0.102012
1272,0.106555,0.102855
1272,0.107732,0.101416
1272,0.10602,0.101606
1272,0.106177,0.101568
1272,0.106279,0.100611
1272,0.105154,0.101634
1273,0.106231,0.101671
1273,0.106273,0.102258
1273,0.106842,0.111932
1273,0.116553,0.101542
1273,0.106154,0.106647
1273,0.111234,0.102252
1274,0.106816,0.104927
1274,0.109548,0.099118
1274,0.103704,0.102163
1274,0.106742,0.102076
1274,0.106715,0.101073
1274,0.105651,0.103759
1274,0.108328,0.102709
1274,0.107254,0.104615
1275,0.109192,0.10041
1275,0.104964,0.100589
1276,0.105207,0.102675
1276,0.107264,0.101698
1276,0.106299,0.105419
1276,0.110003,0.101786
1276,0.106382,0.104842
1276,0.109468,0.102713
1276,0.107335,0.102687
1277,0.107613,0.101828
1277,0.106424,0.102031
1277,0.106616,0.102519
1277,0.107297,0.102321
1278,0.106944,0.102934
1278,0.107509,0.100686
1278,0.105268,0.102125
1278,0.106732,0.10167
1278,0.106254,0.101547
1278,0.106157,0.107155
1278,0.111902,0.099693
1278,0.104281,0.101974
1279,0.106574,0.101315
1279,0.105952,0.099531
1279,0.10419,0.10259
1280,0.107228,0.102382
1280,0.107035,0.106492
1280,0.111126,0.102342
1280,0.106904,0.104871
1281,0.109501,0.102586
1281,0.10721,0.101688
1281,0.106287,0.10118
1282,0.105818,0.102014
1282,0.106637,0.102527
1282,0.107198,0.102042
1282,0.106664,0.10146
1282,0.106063,0.106333
1282,0.110905,0.102442
1282,0.107372,0.105227
1282,0.110008,0.10177
1282,0.106371,0.102997
1282,0.107736,0.10638
1283,0.111028,0.103084
1283,0.1077,0.104022
1283,0.108634,0.102491
1283,0.107139,0.102531
1283,0.107156,0.1045
1284,0.10914,0.105637
1285,0.110249,0.102084
1286,0.1067,0.102008
1286,0.106589,0.103017
1287,0.107654,0.102867
1287,0.107479,0.10244
1287,0.107078,0.104283
1287,0.109001,0.101356
1287,0.105974,0.105271
1287,0.109989,0.109712
1287,0.114358,0.101925
1287,0.106545,0.102568
1288,0.107247,0.103371
1288,0.107969,0.100467
1288,0.105082,0.103669
1289,0.108313,0.103524
1289,0.108166,0.103339
1289,0.108015,0.103735
1289,0.10838,0.107758
1290,0.11257,0.10192
1290,0.106591,0.102364
1290,0.107008,0.103925
1291,0.108556,0.101325
1291,0.106024,0.107441
1291,0.112134,0.104134
1291,0.10879,0.102483
1291,0.107114,0.103261
1291,0.107889,0.105205
1291,0.110234,0.101785
1291,0.106565,0.102084
1291,0.10679,0.10476
1291,0.109391,0.102942
1291,0.107599,0.103346
1291,0.107993,0.106077
1291,0.110824,0.102493
1291,0.107139,0.114223
1291,0.118898,0.104661
1291,0.109508,0.102195
1291,0.106801,0.112551
1291,0.117197,0.10358
1291,0.108251,0.102998
1291,0.107619,0.103698
1291,0.10832,0.102795
1291,0.107408,0.106045
1291,0.110741,0.104865
1291,0.109495,0.104327
1291,0.108943,0.104249
1291,0.108912,0.102971
1291,0.107942,0.103421
1291,0.1081,0.103098
1291,0.10774,0.104781
1291,0.109549,0.102881
1291,0.107554,0.103177
1291,0.107911,0.116542
1291,0.121305,0.102211
1291,0.106954,0.109269
1291,0.114106,0.102419
1291,0.10705,0.1027
1291,0.107321,0.102819
1291,0.107535,0.100061
1291,0.104714,0.102957
1291,0.107562,0.104024
1292,0.108683,0.10442
1292,0.109285,0.102617
1293,0.107364,0.108031
1294,0.112754,0.104237
1294,0.108891,0.103688
1294,0.108346,0.103689
1294,0.108476,0.110953
1294,0.115652,0.102828
1295,0.107478,0.10391
1295,0.108563,0.107738
1295,0.112411,0.103965
1295,0.108604,0.106208
1295,0.110922,0.103177
1295,0.107873,0.103494
1295,0.108172,0.104277
1295,0.10892,0.105484
1295,0.110127,0.103895
1295,0.10854,0.101572
1295,0.106359,0.103608
1295,0.108266,0.108148
1295,0.112797,0.109827
1295,0.114917,0.103314
1295,0.107991,0.103267
1296,0.107901,0.102215
1296,0.106888,0.103404
1296,0.108079,0.103025
1296,0.107847,0.103032
1296,0.107646,0.103511
1296,0.108193,0.112625
1296,0.117343,0.104516
1296,0.109446,0.107145
1296,0.111963,0.102769
1296,0.107409,0.104326
1296,0.108985,0.103931
1296,0.108601,0.102432
1296,0.107239,0.11214
1296,0.116846,0.104066
1296,0.108704,0.105824
1296,0.110538,0.103436
1297,0.10848,0.105909
1297,0.110608,0.103366
